"ligation_id","digest_id","date",DNA,vol_in,water,barcode_num,"pool","well","plate","notes","regeno","total_reads","lack_rad_tag","low_quality","retained","correction","corr_message","corr_editor","corr_date"
"L1518","D1715","2015-08-31",60,13.2,9,24,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1519","D1720","2015-08-31",60,21,1.2,25,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1520","D1722","2015-08-31",60,7.9,14.3,26,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1521","D1723","2015-08-31",60,8.9,13.3,27,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1522","D1724","2015-08-31",60,17.1,5.1,28,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1523","D1726","2015-08-31",60,10.4,11.8,29,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1524","D1732","2015-08-31",60,7.8,14.4,30,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1525","D1733","2015-08-31",60,11,11.2,31,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1526","D1737","2015-08-31",60,8.2,14,32,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1527","D1740","2015-08-31",60,12.1,10.1,33,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1528","D1743","2015-08-31",60,10.5,11.7,34,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1529","D1746","2015-08-31",60,6.3,15.9,35,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1530","D1750","2015-08-31",60,8.6,13.6,36,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1531","D1751","2015-08-31",60,11,11.2,37,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1532","D1752","2015-08-31",60,9.7,12.5,38,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1533","D1753","2015-08-31",60,11.9,10.3,39,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1534","D1754","2015-08-31",60,11.8,10.4,40,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1535","D1756","2015-08-31",60,7.3,14.9,41,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1536","D1758","2015-08-31",60,11.7,10.5,42,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1537","D1760","2015-08-31",60,8.2,14,43,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1538","D1761","2015-08-31",60,10.3,11.9,44,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1539","D1763","2015-08-31",60,11.4,10.8,45,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1540","D1765","2015-08-31",60,11.3,10.9,46,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1541","D1766","2015-08-31",60,14.1,8.1,47,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1542","D1768","2015-08-31",60,11.3,10.9,48,"P037",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1543","D1579","2015-09-04",20,8.2,14,1,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1544","D1574","2015-09-04",20,13.3,8.9,2,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1545","D1561","2015-09-04",20,7.8,14.4,3,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1546","D1570","2015-09-04",20,11.2,11,4,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1547","D1582","2015-09-04",20,13.2,9,5,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1548","D1773","2015-09-04",20,8.9,13.3,6,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1549","D1776","2015-09-04",20,12.2,10,7,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1550","D1535","2015-09-04",20,8.4,13.8,8,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1551","D1555","2015-09-04",20,7.5,14.7,9,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1552","D1557","2015-09-04",20,11.1,11.1,10,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1553","D1531","2015-09-04",20,9.3,12.9,11,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1554","D1533","2015-09-04",20,10.6,11.6,12,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1555","D1547","2015-09-04",20,10.5,11.7,13,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1556","D1549","2015-09-04",20,7.9,14.3,14,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1557","D1550","2015-09-04",20,14,8.2,15,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1558","D1552","2015-09-04",20,9.1,13.1,16,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1559","D1530","2015-09-04",20,14.6,7.6,17,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1560","D1537","2015-09-04",20,15.8,6.4,18,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1561","D1538","2015-09-04",20,14.1,8.1,19,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1562","D1540","2015-09-04",20,10.8,11.4,20,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1563","D1542","2015-09-04",20,8.5,13.7,21,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1564","D1543","2015-09-04",20,15,7.2,22,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1565","D1544","2015-09-04",20,10.2,12,23,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1566","D1769","2015-09-04",20,9.2,13,24,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1567","D1770","2015-09-04",20,7.6,14.6,25,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1568","D1778","2015-09-04",20,7.4,14.8,26,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1569","D1783","2015-09-04",20,15.3,6.9,27,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1570","D1784","2015-09-04",20,9.3,12.9,28,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1571","D1617","2015-09-04",20,19.6,2.6,29,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1572","D1624","2015-09-04",20,7.3,14.9,30,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1573","D1625","2015-09-04",20,9.5,12.7,31,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1574","D1627","2015-09-04",20,9.6,12.6,32,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1575","D1640","2015-09-04",20,14.8,7.4,33,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1576","D1641","2015-09-04",20,9.1,13.1,34,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1577","D1642","2015-09-04",20,7.4,14.8,35,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1578","D1648","2015-09-04",20,17.2,5,36,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1579","D1652","2015-09-04",20,14.4,7.8,37,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1580","D1677","2015-09-04",20,12.8,9.4,38,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1581","D1681","2015-09-04",20,8.4,13.8,39,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1582","D1688","2015-09-04",20,8.4,13.8,40,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1583","D1706","2015-09-04",20,11.1,11.1,41,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1584","D1711","2015-09-04",20,9.6,12.6,42,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1585","D1721","2015-09-04",20,8,14.2,43,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1586","D1727","2015-09-04",20,8.1,14.1,44,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1587","D1739","2015-09-04",20,10.4,11.8,45,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1588","D1747","2015-09-04",20,8.5,13.7,46,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1589","D1757","2015-09-04",20,11.9,10.3,47,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1590","D1762","2015-09-04",20,7.8,14.4,48,"P038",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1783","D1981","2015-11-24",200,5.3,16.9,1,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1784","D1982","2015-11-24",200,3.2,19,2,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1785","D1983","2015-11-24",200,6.5,15.7,3,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1786","D1984","2015-11-24",200,4.3,17.9,4,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1787","D1987","2015-11-24",200,6,16.2,5,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1788","D1989","2015-11-24",200,3.7,18.5,6,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1789","D1990","2015-11-24",200,3.3,18.9,7,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1790","D1991","2015-11-24",200,3.9,18.3,8,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1791","D1992","2015-11-24",200,3.2,19,9,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1792","D1993","2015-11-24",200,4.4,17.8,10,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1793","D1994","2015-11-24",200,3.6,18.6,11,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1794","D1995","2015-11-24",200,3.8,18.4,12,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1795","D1996","2015-11-24",200,2.8,19.4,13,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1796","D1997","2015-11-24",200,2.7,19.5,14,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1797","D1998","2015-11-24",200,2.5,19.7,15,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1798","D1999","2015-11-24",200,3.5,18.7,16,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1799","D2000","2015-11-24",200,2.7,19.5,17,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1800","D2001","2015-11-24",200,3.2,19,18,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1801","D2002","2015-11-24",200,3.4,18.8,19,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1802","D2003","2015-11-24",200,4.3,17.9,20,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1803","D2004","2015-11-24",200,3.7,18.5,21,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1804","D2005","2015-11-24",200,3.7,18.5,22,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1805","D2006","2015-11-24",200,3.1,19.1,23,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1806","D2007","2015-11-24",200,3.9,18.3,24,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1807","D2008","2015-11-24",200,4,18.2,25,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1808","D2009","2015-11-24",200,2.4,19.8,26,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1809","D2010","2015-11-24",200,4.5,17.7,27,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1810","D2011","2015-11-24",200,2.9,19.3,28,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1811","D2012","2015-11-24",200,2.3,19.9,29,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1812","D2013","2015-11-24",200,4.2,18,30,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1813","D2014","2015-11-24",200,3.1,19.1,31,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1814","D2015","2015-11-24",200,5.3,16.9,32,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1815","D2016","2015-11-24",200,3.1,19.1,33,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1816","D2017","2015-11-24",200,2.6,19.6,34,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1817","D2018","2015-11-24",200,2.2,20,35,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1818","D2019","2015-11-24",200,3.2,19,36,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1819","D2020","2015-11-24",200,3.4,18.8,37,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1820","D2021","2015-11-24",200,3,19.2,38,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1821","D2022","2015-11-24",200,2.6,19.6,39,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1822","D2023","2015-11-24",200,2.7,19.5,40,"P043",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1823","D2024","2015-11-24",200,4.1,18.1,1,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1824","D2025","2015-11-24",200,2,20.2,2,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1825","D2026","2015-11-24",200,2.6,19.6,3,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1826","D2027","2015-11-24",200,3.1,19.1,4,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1827","D2028","2015-11-24",200,2.8,19.4,5,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1828","D2029","2015-11-24",200,2.6,19.6,6,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1829","D2030","2015-11-24",200,2.5,19.7,7,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1830","D2031","2015-11-24",200,2.9,19.3,8,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1831","D2032","2015-11-24",200,3,19.2,9,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1832","D2033","2015-11-24",200,3.2,19,10,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1833","D2034","2015-11-24",200,3.8,18.4,11,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1834","D2035","2015-11-24",200,4.1,18.1,12,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1835","D2036","2015-11-24",200,4.4,17.8,13,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1836","D2037","2015-11-24",200,2.8,19.4,14,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1837","D2038","2015-11-24",200,4,18.2,15,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1838","D2039","2015-11-24",200,3.3,18.9,16,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1839","D2040","2015-11-24",200,3.5,18.7,17,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1840","D2041","2015-11-24",200,3,19.2,18,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1841","D2042","2015-11-24",200,3.3,18.9,19,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1842","D2043","2015-11-24",200,2.8,19.4,20,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1843","D2044","2015-11-24",200,2.8,19.4,21,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1844","D2045","2015-11-24",200,2.8,19.4,22,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1845","D2049","2015-11-24",200,6.3,15.9,23,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1846","D2051","2015-11-24",200,3.3,18.9,24,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1847","D2052","2015-11-24",200,3,19.2,25,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1848","D2053","2015-11-24",200,2.6,19.6,26,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1849","D2054","2015-11-24",200,4.2,18,27,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1850","D2055","2015-11-24",200,3.6,18.6,28,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1851","D2057","2015-11-24",200,3.1,19.1,29,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1852","D2058","2015-11-24",200,2.5,19.7,30,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1853","D2059","2015-11-24",200,2.7,19.5,31,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1854","D2060","2015-11-24",200,2.7,19.5,32,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1855","D2061","2015-11-24",200,2.7,19.5,33,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1856","D2062","2015-11-24",200,2.7,19.5,34,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1857","D2063","2015-11-24",200,4.3,17.9,35,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1858","D2064","2015-11-24",200,3.1,19.1,36,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1859","D2065","2015-11-24",200,3.3,18.9,37,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1860","D2066","2015-11-24",200,4.4,17.8,38,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1861","D2067","2015-11-24",200,4.9,17.3,39,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1862","D2073","2015-11-24",200,4.2,18,40,"P044",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1863","D2075","2015-11-24",200,2.8,19.4,1,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1864","D2076","2015-11-24",200,6.3,15.9,2,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1865","D2077","2015-11-24",200,7,15.2,3,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1866","D2079","2015-11-24",200,5.8,16.4,4,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1867","D2080","2015-11-24",200,6.1,16.1,5,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1868","D2081","2015-11-24",200,2.3,19.9,6,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1869","D2082","2015-11-24",200,3.8,18.4,7,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1870","D2083","2015-11-24",200,4,18.2,8,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1871","D2084","2015-11-24",200,5.7,16.5,9,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1872","D2085","2015-11-24",200,6.1,16.1,10,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1873","D2086","2015-11-24",200,5.1,17.1,11,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1874","D2088","2015-11-24",200,2.3,19.9,12,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1875","D2089","2015-11-24",200,3,19.2,13,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1876","D2090","2015-11-24",200,2.4,19.8,14,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1877","D2091","2015-11-24",200,2.1,20.1,15,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1878","D2092","2015-11-24",200,2.3,19.9,16,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1879","D2093","2015-11-24",200,4,18.2,17,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1880","D2094","2015-11-24",200,3.5,18.7,18,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1881","D2095","2015-11-24",200,2.1,20.1,19,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1882","D2096","2015-11-24",200,6.1,16.1,20,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1883","D2097","2015-11-24",200,3.5,18.7,21,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1884","D2098","2015-11-24",200,4.1,18.1,22,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1885","D2100","2015-11-24",200,3.2,19,23,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1886","D2102","2015-11-24",200,6.7,15.5,24,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1887","D2103","2015-11-24",200,6.4,15.8,25,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1888","D2104","2015-11-24",200,4.6,17.6,26,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1889","D2105","2015-11-24",200,7.6,14.6,27,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1890","D2106","2015-11-24",200,3,19.2,28,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1891","D2107","2015-11-24",200,2.1,20.1,29,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1892","D2108","2015-11-24",200,1.8,20.4,30,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1893","D2109","2015-11-24",200,2.1,20.1,31,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1894","D2110","2015-11-24",200,2.7,19.5,32,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1895","D2114","2015-11-24",200,6.3,15.9,33,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1896","D2115","2015-11-24",200,5.5,16.7,34,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1897","D2116","2015-11-24",200,3.3,18.9,35,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
"L1898","D2117","2015-11-24",200,4.8,17.4,36,"P045",NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,"","","","0000-00-00"
